TransactionId,HotelId,CustomerId,TransactionDate,Nights
3224,249,432,2019-04-11,1
3225,611,91,2019-10-12,6
3226,393,317,2019-04-03,2
3227,643,827,2019-07-22,4
3228,591,530,2019-03-24,2
3229,894,656,2019-09-05,5
3230,35,954,2019-04-26,7
3231,718,673,2019-03-28,6
3232,200,959,2019-06-24,3
3233,879,281,2019-01-24,7
3234,572,957,2019-12-28,9
3235,167,177,2019-02-07,8
3236,47,265,2019-03-01,8
3237,374,397,2019-11-28,3
3238,582,86,2019-08-02,8
3239,161,585,2019-04-16,5
3240,837,731,2019-12-16,6
3241,882,774,2019-05-18,3
3242,875,315,2019-06-29,5
3243,988,380,2019-11-12,8
3244,375,528,2019-06-03,3
3245,634,122,2019-12-10,7
3246,160,857,2019-08-31,4
3247,633,523,2019-07-18,8
3248,170,931,2019-10-03,6
3249,749,286,2019-11-01,6
3250,779,470,2019-05-06,4
3251,548,63,2019-08-02,2
3252,422,879,2019-01-26,5
3253,605,571,2019-04-20,9
3254,952,83,2019-09-03,3
3255,994,401,2019-09-12,8
3256,496,68,2019-01-12,4
3257,943,502,2019-09-26,8
3258,156,460,2019-06-12,2
3259,830,293,2019-08-16,3
3260,983,470,2019-07-29,7
3261,88,913,2019-04-09,9
3262,1017,988,2019-06-17,4
3263,814,509,2019-11-13,9
3264,90,792,2019-02-17,5
3265,840,446,2019-03-11,7
3266,659,449,2019-08-28,3
3267,729,849,2019-10-12,6
3268,973,482,2019-03-25,4
3269,838,366,2019-10-02,4
3270,598,928,2019-02-11,2
3271,526,951,2019-11-24,3
3272,853,304,2019-02-20,8
3273,322,93,2019-11-15,5
3274,236,425,2019-11-04,1
3275,21,181,2019-01-10,9
3276,886,665,2019-02-27,2
3277,256,356,2019-09-07,3
3278,202,384,2019-01-22,9
3279,861,509,2019-12-09,5
3280,849,148,2019-11-25,5
3281,220,371,2019-09-06,3
3282,978,187,2019-06-18,5
3283,939,241,2019-01-18,2
3284,340,407,2019-06-21,1
3285,520,621,2019-05-14,4
3286,902,898,2019-10-24,8
3287,176,833,2019-04-06,3
3288,550,56,2019-08-22,3
3289,834,885,2019-07-02,8
3290,255,927,2019-10-12,5
3291,669,679,2019-05-31,6
3292,300,639,2019-09-09,2
3293,203,991,2019-10-10,7
3294,41,63,2019-03-30,6
3295,574,705,2019-12-22,8
3296,168,381,2019-05-30,4
3297,441,296,2019-09-24,6
3298,878,519,2019-04-22,8
3299,934,203,2019-02-21,5
3300,799,309,2019-01-28,4
3301,650,188,2019-03-12,8
3302,431,106,2019-07-25,9
3303,229,833,2019-09-15,3
3304,662,356,2019-08-29,9
3305,17,666,2019-05-29,1
3306,676,389,2019-12-02,6
3307,881,812,2019-01-24,2
3308,407,978,2019-02-19,6
3309,1006,213,2019-01-05,8
3310,572,947,2019-12-31,3
3311,263,654,2019-07-20,3
3312,289,4,2019-07-14,4
3313,114,789,2019-01-14,4
3314,889,812,2019-05-06,4
3315,958,423,2019-10-10,4
3316,397,98,2019-01-25,6
3317,662,773,2019-07-04,1
3318,986,770,2019-09-25,7
3319,232,649,2019-08-16,3
3320,482,705,2019-08-10,1
3321,378,46,2019-09-15,3
3322,174,635,2019-05-27,2
3323,550,833,2019-10-17,6
3324,363,911,2019-02-05,9
3325,805,513,2019-08-13,3
3326,990,438,2019-04-15,1
3327,29,228,2019-12-09,2
3328,85,777,2019-12-14,8
3329,531,475,2019-11-13,9
3330,206,846,2019-05-17,3
3331,226,863,2019-11-03,6
3332,629,206,2019-08-14,2
3333,563,693,2019-08-01,9
3334,808,232,2019-07-06,1
3335,809,122,2019-10-18,9
3336,649,762,2019-05-17,4
3337,966,140,2019-02-14,5
3338,739,403,2019-05-29,1
3339,27,231,2019-09-26,7
3340,422,498,2019-12-07,9
3341,767,68,2019-09-12,7
3342,687,647,2019-04-11,5
3343,673,995,2019-12-18,4
3344,276,913,2019-10-31,6
3345,293,76,2019-04-02,4
3346,255,237,2019-09-01,4
3347,983,922,2019-10-23,9
3348,1005,88,2019-09-24,7
3349,561,232,2019-04-20,7
3350,318,516,2019-09-07,8
3351,30,158,2019-09-11,9
3352,262,468,2019-12-14,5
3353,493,869,2019-11-10,4
3354,182,241,2019-07-18,9
3355,553,218,2019-12-20,9
3356,831,359,2019-02-08,5
3357,704,192,2019-05-22,8
3358,955,655,2019-08-02,6
3359,434,448,2019-06-01,3
3360,317,568,2019-03-02,2
3361,1019,984,2019-04-01,2
3362,598,147,2019-06-22,8
3363,71,802,2019-04-10,2
3364,245,678,2019-04-29,8
3365,486,656,2019-08-15,2
3366,1040,229,2019-12-07,4
3367,716,287,2019-04-01,8
3368,922,57,2019-08-16,5
3369,741,217,2019-12-09,2
3370,316,628,2019-09-02,2
3371,442,93,2019-04-12,1
3372,855,37,2019-01-09,1
3373,268,584,2019-10-23,5
3374,13,249,2019-10-10,1
3375,791,737,2019-06-06,9
3376,993,95,2019-12-20,8
3377,161,239,2019-10-31,1
3378,571,472,2019-03-26,9
3379,10,658,2019-11-20,6
3380,671,419,2019-03-29,6
3381,246,840,2019-09-30,6
3382,531,259,2019-11-24,5
3383,893,452,2019-07-25,2
3384,453,158,2019-03-30,4
3385,624,606,2019-11-27,6
3386,203,406,2019-01-09,6
3387,881,808,2019-02-04,5
3388,406,101,2019-04-25,1
3389,190,950,2019-09-06,3
3390,718,319,2019-09-24,3
3391,244,961,2019-02-07,8
3392,187,249,2019-11-01,7
3393,870,758,2019-08-04,7
3394,574,144,2019-03-16,7
3395,446,411,2019-06-14,4
3396,216,480,2019-03-17,8
3397,406,781,2019-05-09,6
3398,337,93,2019-10-19,4
3399,350,789,2019-04-16,3
3400,993,159,2019-11-05,9
3401,866,315,2019-12-23,7
3402,883,542,2019-12-31,5
3403,844,604,2019-02-02,7
3404,892,836,2019-05-03,5
3405,1016,786,2019-03-30,9
3406,516,943,2019-06-20,8
3407,912,842,2019-08-18,3
3408,708,338,2019-06-12,2
3409,98,277,2019-04-09,1
3410,733,601,2019-09-04,7
3411,851,114,2019-12-20,7
3412,513,807,2019-05-10,1
3413,385,30,2019-03-20,7
3414,24,52,2019-08-29,6
3415,990,528,2019-07-02,4
3416,626,711,2019-03-02,2
3417,627,128,2019-12-28,7
3418,704,625,2019-08-24,4
3419,666,455,2019-11-11,9
3420,977,189,2019-10-05,5
3421,477,605,2019-05-18,4
3422,872,224,2019-05-20,8
3423,464,824,2019-02-16,7
3424,26,478,2019-01-09,2
3425,457,344,2019-12-10,7
3426,698,182,2019-08-24,6
3427,856,927,2019-08-21,6
3428,490,384,2019-05-15,8
3429,366,519,2019-05-25,5
3430,534,363,2019-02-13,3
3431,129,334,2019-10-12,8
3432,339,568,2019-03-15,2
3433,866,228,2019-07-28,8
3434,744,84,2019-10-22,9
3435,320,989,2019-01-02,7
3436,947,548,2019-08-24,5
3437,1043,579,2019-02-02,6
3438,975,645,2019-09-12,1
3439,510,272,2019-08-18,8
3440,335,791,2019-05-04,8
3441,307,989,2019-12-06,8
3442,943,363,2019-04-05,3
3443,205,965,2019-09-28,8
3444,178,97,2019-11-18,6
3445,752,143,2019-07-25,3
3446,35,163,2019-08-06,9
3447,899,596,2019-12-27,6
3448,8,320,2019-01-14,1
3449,689,779,2019-05-25,5
3450,455,609,2019-12-28,6
3451,363,427,2019-09-12,7
3452,168,947,2019-03-18,4
3453,45,261,2019-03-07,8
3454,809,839,2019-04-12,4
3455,158,587,2019-11-30,3
3456,532,741,2019-11-24,1
3457,519,439,2019-05-29,4
3458,287,624,2019-12-31,6
3459,389,349,2019-04-07,4
3460,94,508,2019-03-13,9
3461,819,86,2019-07-26,8
3462,337,680,2019-05-21,3
3463,561,644,2019-12-16,9
3464,181,549,2019-03-25,7
3465,719,636,2019-03-10,1
3466,247,404,2019-07-13,9
3467,145,984,2019-01-14,5
3468,981,285,2019-10-19,2
3469,247,77,2019-11-20,1
3470,894,704,2019-10-28,7
3471,752,417,2019-03-06,1
3472,788,240,2019-02-14,9
3473,14,130,2019-06-03,6
3474,252,842,2019-04-18,5
3475,451,706,2019-03-05,6
3476,947,257,2019-04-22,8
3477,841,596,2019-11-30,7
3478,82,373,2019-06-15,8
3479,552,487,2019-04-29,1
3480,718,378,2019-05-13,5
3481,558,389,2019-10-12,9
3482,473,354,2019-06-26,8
3483,383,234,2019-01-21,1
3484,799,269,2019-10-08,1
3485,467,522,2019-08-02,2
3486,794,535,2019-05-18,7
3487,437,968,2019-07-19,4
3488,555,678,2019-10-03,5
3489,325,405,2019-05-01,8
3490,227,251,2019-01-21,9
3491,365,488,2019-10-31,5
3492,399,500,2019-10-06,7
3493,876,637,2019-08-25,6
3494,940,424,2019-09-03,6
3495,563,655,2019-05-26,8
3496,457,340,2019-03-09,8
3497,73,281,2019-02-09,7
3498,233,552,2019-08-13,7
3499,994,903,2019-08-05,8
3500,164,684,2019-03-04,7
3501,878,7,2019-11-19,6
3502,638,773,2019-02-03,3
3503,621,361,2019-11-30,2
3504,22,385,2019-03-25,5
3505,391,901,2019-01-10,4
3506,75,640,2019-03-13,4
3507,387,773,2019-03-28,3
3508,578,266,2019-05-25,4
3509,303,596,2019-04-27,7
3510,486,989,2019-08-17,8
3511,44,723,2019-02-18,2
3512,501,783,2019-10-26,3
3513,766,214,2019-07-12,9
3514,1037,990,2019-11-19,2
3515,863,244,2019-01-15,3
3516,617,742,2019-08-04,4
3517,403,638,2019-07-17,2
3518,257,130,2019-11-29,5
3519,724,76,2019-09-15,5
3520,108,132,2019-12-25,6
3521,108,520,2019-03-02,8
3522,838,618,2019-06-08,2
3523,815,278,2019-12-08,7
3524,1042,904,2019-07-14,4
3525,569,687,2019-12-13,6
3526,412,995,2019-09-18,6
3527,440,512,2019-11-21,8
3528,573,346,2019-10-16,1
3529,595,341,2019-12-30,2
3530,122,530,2019-11-04,7
3531,52,542,2019-11-21,8
3532,841,499,2019-07-24,8
3533,802,726,2019-05-12,1
3534,477,411,2019-01-06,7
3535,550,66,2019-06-20,9
3536,932,656,2019-02-13,3
3537,306,673,2019-08-11,2
3538,655,447,2019-02-25,5
3539,299,529,2019-08-12,1
3540,327,341,2019-11-26,1
3541,989,70,2019-09-05,3
3542,901,809,2019-11-11,1
3543,462,398,2019-06-30,9
3544,834,854,2019-05-27,8
3545,866,680,2019-09-23,3
3546,211,263,2019-12-10,4
3547,442,515,2019-10-13,6
3548,403,25,2019-01-19,4
3549,1016,372,2019-07-18,5
3550,391,698,2019-01-15,8
3551,406,180,2019-12-28,8
3552,455,185,2019-10-05,1
3553,443,593,2019-06-12,7
3554,361,618,2019-12-01,6
3555,45,106,2019-12-25,1
3556,781,145,2019-05-14,4
3557,1025,25,2019-08-02,9
3558,8,460,2019-02-19,9
3559,464,614,2019-01-30,6
3560,175,701,2019-11-24,1
3561,860,342,2019-11-18,4
3562,1038,983,2019-09-13,9
3563,43,357,2019-07-27,3
3564,663,246,2019-11-09,1
3565,420,206,2019-05-12,4
3566,426,338,2019-04-07,2
3567,124,824,2019-07-24,1
3568,229,680,2019-05-30,8
3569,586,868,2019-10-17,4
3570,689,24,2019-09-24,9
3571,973,504,2019-08-27,8
3572,857,477,2019-01-06,3
3573,243,411,2019-09-07,6
3574,26,501,2019-07-28,8
3575,208,472,2019-05-17,9
3576,495,428,2019-07-28,8
3577,647,905,2019-09-27,1
3578,525,18,2019-02-05,4
3579,296,18,2019-02-03,4
3580,14,222,2019-09-28,3
3581,75,214,2019-05-15,1
3582,681,28,2019-04-08,4
3583,502,402,2019-02-10,6
3584,825,627,2019-08-04,6
3585,609,198,2019-10-09,8
3586,62,201,2019-03-22,3
3587,23,279,2019-06-25,2
3588,1040,332,2019-05-08,6
3589,690,921,2019-09-30,8
3590,866,115,2019-02-09,4
3591,552,449,2019-11-19,8
3592,596,459,2019-10-06,5
3593,42,29,2019-10-06,6
3594,481,370,2019-03-22,1
3595,945,370,2019-06-19,3
3596,1016,936,2019-12-21,1
3597,580,894,2019-06-23,9
3598,396,115,2019-09-30,2
3599,351,882,2019-05-02,5
3600,697,678,2019-12-09,6
3601,297,716,2019-10-19,1
3602,746,362,2019-06-12,3
3603,808,424,2019-06-24,3
3604,181,124,2019-08-13,9
3605,974,741,2019-03-08,9
3606,161,503,2019-02-26,9
3607,450,564,2019-11-16,4
3608,451,644,2019-09-18,1
3609,285,345,2019-11-21,5
3610,146,872,2019-11-28,1
3611,613,134,2019-01-03,3
3612,856,268,2019-10-16,5
3613,1028,70,2019-07-27,5
3614,347,850,2019-07-23,8
3615,168,255,2019-02-05,7
3616,754,870,2019-06-28,9
3617,732,24,2019-11-29,8
3618,965,810,2019-06-04,5
3619,594,210,2019-11-12,2
3620,698,390,2019-03-30,3
3621,220,493,2019-03-20,1
3622,736,296,2019-11-11,3
3623,957,784,2019-10-27,7
3624,723,13,2019-04-21,9
3625,372,22,2019-05-02,2
3626,110,785,2019-06-15,8
3627,926,974,2019-10-15,8
3628,662,765,2019-03-29,6
3629,69,839,2019-09-28,9
3630,951,155,2019-12-27,2
3631,722,162,2019-05-29,6
3632,3,499,2019-07-20,6
3633,134,704,2019-01-06,8
3634,200,368,2019-11-14,1
3635,277,895,2019-08-01,1
3636,960,372,2019-06-24,9
3637,523,83,2019-09-23,7
3638,235,300,2019-10-25,6
3639,113,819,2019-12-28,4
3640,981,139,2019-06-19,8
3641,192,422,2019-10-09,2
3642,314,45,2019-02-15,5
3643,704,985,2019-08-08,2
3644,871,168,2019-05-04,3
3645,224,12,2019-02-15,9
3646,714,21,2019-10-21,8
3647,332,773,2019-03-07,9
3648,301,874,2019-07-05,7
3649,742,803,2019-05-26,1
3650,554,537,2019-10-26,9
3651,240,363,2019-09-03,7
3652,435,127,2019-11-02,7
3653,171,539,2019-11-04,4
3654,659,287,2019-02-09,8
3655,19,266,2019-07-25,7
3656,898,542,2019-04-27,1
3657,831,727,2019-12-08,2
3658,923,160,2019-04-13,3
3659,600,571,2019-12-24,8
3660,921,162,2019-09-07,5
3661,803,535,2019-09-16,6
3662,521,249,2019-09-16,6
3663,979,771,2019-07-03,7
3664,492,82,2019-05-06,5
3665,73,43,2019-07-06,8
3666,234,651,2019-07-28,3
3667,289,554,2019-12-02,3
3668,604,749,2019-11-16,5
3669,489,870,2019-09-30,7
3670,748,404,2019-03-15,1
3671,1028,733,2019-02-18,2
3672,1040,892,2019-09-01,7
3673,383,464,2019-11-15,8
3674,345,530,2019-12-01,9
3675,65,9,2019-05-28,1
3676,212,170,2019-03-23,7
3677,929,532,2019-06-03,2
3678,391,341,2019-07-17,6
3679,167,631,2019-04-03,6
3680,757,17,2019-12-15,8
3681,264,199,2019-05-13,8
3682,388,477,2019-08-17,8
3683,19,678,2019-11-09,5
3684,556,297,2019-10-26,2
3685,45,442,2019-01-08,8
3686,623,127,2019-03-10,4
3687,736,184,2019-02-08,8
3688,29,879,2019-11-17,1
3689,418,475,2019-06-17,1
3690,895,494,2019-06-04,4
3691,99,904,2019-02-16,7
3692,52,125,2019-10-01,3
3693,575,44,2019-04-12,7
3694,896,962,2019-01-04,5
3695,946,402,2019-08-03,1
3696,150,449,2019-12-21,3
3697,346,315,2019-02-20,8
3698,369,847,2019-10-29,6
3699,737,111,2019-08-22,9
3700,623,30,2019-12-06,2
3701,839,27,2019-12-30,4
3702,865,824,2019-03-20,4
3703,574,933,2019-06-20,8
3704,278,854,2019-12-25,3
3705,1014,455,2019-03-30,7
3706,428,972,2019-04-18,9
3707,909,755,2019-07-01,2
3708,333,689,2019-05-07,3
3709,976,214,2019-08-01,5
3710,697,66,2019-10-10,2
3711,416,797,2019-06-08,2
3712,683,59,2019-09-05,7
3713,629,946,2019-05-20,9
3714,793,600,2019-06-12,7
3715,381,458,2019-07-31,2
3716,745,684,2019-12-13,1
3717,913,553,2019-07-22,1
3718,105,6,2019-07-04,6
3719,674,13,2019-07-07,2
3720,253,798,2019-02-06,4
3721,484,994,2019-08-12,6
3722,117,863,2019-07-01,3
3723,831,633,2019-08-24,1
3724,820,690,2019-12-21,6
3725,375,298,2019-02-13,2
3726,648,14,2019-10-26,5
3727,141,270,2019-02-24,1
3728,1038,428,2019-09-27,6
3729,325,295,2019-05-13,8
3730,691,761,2019-02-25,7
3731,991,26,2019-11-25,7
3732,1043,841,2019-07-04,4
3733,68,508,2019-05-13,1
3734,161,574,2019-02-06,8
3735,802,483,2019-10-02,2
3736,518,164,2019-12-04,6
3737,762,608,2019-03-31,9
3738,735,318,2019-10-20,9
3739,699,437,2019-03-26,4
3740,287,112,2019-10-17,4
3741,65,190,2019-06-16,5
3742,498,420,2019-07-29,9
3743,911,952,2019-11-13,9
3744,635,70,2019-08-13,1
3745,824,117,2019-01-05,5
3746,609,833,2019-05-26,6
3747,587,910,2019-07-14,9
3748,188,371,2019-04-05,4
3749,940,406,2019-10-25,3
3750,343,117,2019-05-21,8
3751,463,450,2019-06-06,5
3752,965,815,2019-07-04,2
3753,108,663,2019-09-18,8
3754,235,785,2019-09-11,6
3755,6,273,2019-09-19,2
3756,957,301,2019-02-18,2
3757,813,954,2019-10-20,5
3758,319,482,2019-10-23,5
3759,795,1,2019-01-03,5
3760,812,769,2019-10-24,7
3761,413,682,2019-11-02,8
3762,689,286,2019-08-16,2
3763,277,718,2019-01-14,8
3764,413,309,2019-04-13,1
3765,909,644,2019-10-19,7
3766,428,134,2019-12-31,2
3767,683,708,2019-11-02,6
3768,982,100,2019-05-07,6
3769,427,203,2019-11-24,6
3770,635,835,2019-03-05,2
3771,236,528,2019-06-17,8
3772,674,979,2019-02-16,2
3773,919,120,2019-02-23,8
3774,841,876,2019-11-02,7
3775,884,22,2019-01-17,9
3776,370,295,2019-03-08,3
3777,356,711,2019-11-08,3
3778,451,881,2019-06-24,5
3779,554,629,2019-04-29,5
3780,259,871,2019-07-12,1
3781,202,735,2019-03-17,9
3782,411,23,2019-12-22,3
3783,452,272,2019-07-24,3
3784,525,325,2019-10-24,1
3785,424,120,2019-11-13,3
3786,198,998,2019-06-26,5
3787,378,940,2019-05-07,4
3788,386,209,2019-06-04,5
3789,588,954,2019-02-21,3
3790,631,522,2019-07-21,3
3791,115,852,2019-04-01,2
3792,1015,798,2019-02-11,1
3793,216,143,2019-06-29,4
3794,226,706,2019-03-04,9
3795,35,520,2019-08-13,9
3796,681,938,2019-11-28,2
3797,965,909,2019-12-29,7
3798,847,762,2019-09-05,5
3799,517,688,2019-04-07,8
3800,380,873,2019-09-27,6
3801,552,859,2019-08-24,6
3802,473,856,2019-10-19,9
3803,777,580,2019-10-29,1
3804,457,510,2019-07-03,9
3805,993,113,2019-12-07,6
3806,708,584,2019-01-09,5
3807,902,536,2019-12-21,4
3808,883,266,2019-04-09,2
3809,40,909,2019-07-14,4
3810,167,482,2019-12-28,2
3811,931,914,2019-04-21,7
3812,393,819,2019-12-29,6
3813,71,994,2019-03-16,8
3814,586,289,2019-04-27,4
3815,152,409,2019-03-06,5
3816,977,209,2019-02-15,6
3817,197,480,2019-10-14,4
3818,94,684,2019-07-26,4
3819,976,212,2019-12-05,5
3820,338,689,2019-09-24,1
3821,1029,145,2019-06-30,4
3822,24,824,2019-08-16,9
3823,1033,806,2019-05-12,4
3824,916,323,2019-05-06,4
3825,983,49,2019-02-07,1
3826,813,374,2019-06-01,5
3827,168,381,2019-09-26,5
3828,842,54,2019-04-07,6
3829,578,500,2019-07-30,8
3830,975,651,2019-05-18,9
3831,436,770,2019-06-28,9
3832,680,426,2019-09-08,2
3833,683,988,2019-10-22,1
3834,390,794,2019-11-13,4
3835,450,375,2019-04-30,8
3836,266,483,2019-02-11,3
3837,797,871,2019-06-01,5
3838,340,886,2019-06-04,8
3839,225,934,2019-11-04,2
3840,498,566,2019-10-18,9
3841,303,19,2019-04-04,6
3842,538,293,2019-06-29,9
3843,848,798,2019-12-14,3
3844,710,41,2019-12-21,8
3845,462,497,2019-09-06,8
3846,231,495,2019-07-05,7
3847,830,720,2019-11-29,2
3848,331,91,2019-04-29,5
3849,530,798,2019-09-24,5
3850,406,41,2019-01-16,4
3851,593,846,2019-05-24,5
3852,133,990,2019-11-08,8
3853,1046,178,2019-08-22,8
3854,87,275,2019-02-10,1
3855,1018,127,2019-03-04,5
3856,785,558,2019-09-11,2
3857,407,852,2019-11-24,4
3858,374,903,2019-03-13,3
3859,241,788,2019-06-05,4
3860,487,727,2019-01-13,3
3861,478,617,2019-08-23,8
3862,672,434,2019-01-03,6
3863,433,486,2019-01-31,1
3864,925,222,2019-09-27,1
3865,697,842,2019-01-19,5
3866,857,985,2019-03-07,5
3867,549,160,2019-01-25,7
3868,355,92,2019-08-03,5
3869,66,611,2019-05-19,3
3870,794,219,2019-05-03,1
3871,538,735,2019-03-26,5
3872,112,763,2019-05-26,1
3873,1037,537,2019-02-20,1
3874,928,756,2019-01-04,4
3875,440,880,2019-10-20,5
3876,609,335,2019-10-25,1
3877,120,357,2019-01-30,4
3878,601,782,2019-04-18,5
3879,803,941,2019-08-07,8
3880,602,83,2019-10-29,9
3881,266,425,2019-04-09,7
3882,507,458,2019-03-11,4
3883,875,53,2019-12-23,1
3884,1043,668,2019-07-16,8
3885,1043,595,2019-07-12,3
3886,39,349,2019-01-30,8
3887,833,152,2019-01-31,3
3888,231,825,2019-10-04,7
3889,471,689,2019-08-04,8
3890,684,294,2019-05-01,1
3891,134,558,2019-04-25,4
3892,1003,130,2019-02-07,7
3893,695,850,2019-04-08,1
3894,140,115,2019-11-16,3
3895,752,584,2019-01-11,4
3896,763,423,2019-07-16,4
3897,585,531,2019-06-08,8
3898,575,616,2019-06-10,8
3899,299,372,2019-01-20,7
3900,222,627,2019-03-19,5
3901,620,953,2019-08-22,2
3902,270,778,2019-05-19,5
3903,704,197,2019-01-29,2
3904,1007,48,2019-10-17,9
3905,535,948,2019-09-09,1
3906,52,753,2019-07-19,8
3907,498,202,2019-11-05,8
3908,822,609,2019-11-07,9
3909,534,487,2019-08-23,6
3910,465,662,2019-02-05,4
3911,625,837,2019-01-14,3
3912,302,736,2019-12-18,2
3913,319,248,2019-11-22,3
3914,961,669,2019-09-01,2
3915,876,32,2019-10-15,7
3916,80,240,2019-07-20,2
3917,730,615,2019-05-29,1
3918,864,490,2019-04-19,5
3919,319,282,2019-12-29,9
3920,587,320,2019-08-29,6
3921,926,875,2019-11-08,6
3922,963,740,2019-11-01,9
3923,39,163,2019-11-15,6
3924,815,436,2019-12-12,7
3925,844,320,2019-07-19,1
3926,65,739,2019-05-12,8
3927,620,400,2019-05-01,2
3928,1001,627,2019-10-08,9
3929,149,318,2019-05-08,9
3930,720,297,2019-07-02,7
3931,8,632,2019-11-10,3
3932,578,610,2019-10-26,1
3933,949,840,2019-10-24,5
3934,255,131,2019-09-09,1
3935,671,394,2019-02-13,2
3936,179,800,2019-09-15,5
3937,478,200,2019-06-23,6
3938,246,513,2019-03-28,1
3939,473,751,2019-08-27,8
3940,664,338,2019-10-24,9
3941,936,860,2019-04-27,1
3942,785,726,2019-05-02,8
3943,711,597,2019-03-01,2
3944,80,71,2019-03-22,6
3945,442,702,2019-06-22,2
3946,332,843,2019-10-20,8
3947,547,601,2019-04-11,9
3948,863,684,2019-12-03,7
3949,304,126,2019-12-02,3
3950,518,976,2019-05-05,8
3951,151,486,2019-08-10,7
3952,878,570,2019-10-17,9
3953,842,965,2019-12-03,3
3954,474,932,2019-12-16,5
3955,152,499,2019-02-24,9
3956,215,85,2019-12-24,5
3957,346,192,2019-03-11,6
3958,152,368,2019-11-02,8
3959,57,217,2019-04-07,6
3960,124,659,2019-04-30,9
3961,97,591,2019-12-13,1
3962,155,207,2019-02-25,9
3963,797,419,2019-02-09,2
3964,571,351,2019-05-22,9
3965,945,157,2019-12-07,8
3966,318,236,2019-02-06,6
3967,949,730,2019-09-26,9
3968,814,462,2019-05-22,4
3969,637,792,2019-10-20,6
3970,978,290,2019-07-29,6
3971,854,656,2019-04-17,7
3972,932,169,2019-01-16,4
3973,351,55,2019-09-28,7
3974,267,65,2019-09-04,7
3975,308,6,2019-04-06,9
3976,27,653,2019-07-22,2
3977,706,897,2019-11-14,8
3978,338,410,2019-02-10,3
3979,16,230,2019-03-21,4
3980,243,615,2019-11-23,4
3981,674,934,2019-07-04,7
3982,923,348,2019-07-17,5
3983,262,847,2019-07-20,1
3984,194,562,2019-11-05,3
3985,237,562,2019-11-06,3
3986,750,604,2019-06-10,4
3987,385,419,2019-03-13,7
3988,45,429,2019-09-13,2
3989,319,688,2019-04-13,2
3990,413,684,2019-08-01,6
3991,766,353,2019-04-06,9
3992,561,600,2019-05-13,9
3993,961,590,2019-08-20,9
3994,161,851,2019-07-18,2
3995,578,15,2019-06-29,3
3996,206,150,2019-10-17,7
3997,638,988,2019-04-20,6
3998,351,667,2019-08-06,7
3999,798,634,2019-12-06,4
4000,734,724,2019-02-02,7
4001,124,565,2019-09-22,7
4002,495,367,2019-09-11,5
4003,706,844,2019-09-30,3
4004,295,586,2019-10-10,8
4005,358,865,2019-05-25,2
4006,203,143,2019-01-11,8
4007,469,84,2019-04-20,3
4008,1049,461,2019-01-16,4
4009,741,958,2019-01-30,2
4010,18,861,2019-04-19,1
4011,558,6,2019-11-05,8
4012,38,276,2019-07-19,8
4013,88,921,2019-11-28,7
4014,287,254,2019-03-27,1
4015,84,438,2019-05-23,5
4016,841,788,2019-07-01,8
4017,476,959,2019-10-13,2
4018,114,398,2019-11-25,3
4019,899,839,2019-03-23,3
4020,947,23,2019-11-28,5
4021,278,458,2019-11-12,8
4022,240,801,2019-10-27,7
4023,881,311,2019-01-18,2
4024,429,608,2019-11-16,3
4025,571,34,2019-01-15,6
4026,147,408,2019-05-03,9
4027,632,251,2019-11-29,6
4028,687,817,2019-03-19,8
4029,866,848,2019-12-18,1
4030,584,424,2019-03-09,8
4031,552,841,2019-04-14,2
4032,55,966,2019-06-28,1
4033,439,544,2019-02-03,7
4034,850,935,2019-04-12,4
4035,190,422,2019-09-25,7
4036,98,587,2019-01-11,5
4037,379,540,2019-06-16,4
4038,684,799,2019-04-16,3
4039,869,790,2019-10-08,8
4040,178,345,2019-04-28,7
4041,470,126,2019-11-28,6
4042,504,763,2019-02-27,7
4043,318,558,2019-12-23,9
4044,234,595,2019-09-01,2
4045,827,781,2019-09-26,8
4046,707,865,2019-06-17,7
4047,176,585,2019-05-14,8
4048,302,580,2019-02-04,7
4049,849,575,2019-09-13,4
4050,670,862,2019-09-04,6
4051,350,885,2019-06-05,4
4052,578,210,2019-11-08,9
4053,763,808,2019-08-29,3
4054,772,343,2019-11-25,7
4055,583,872,2019-06-10,9
4056,9,173,2019-04-05,3
4057,754,303,2019-06-02,5
4058,972,882,2019-09-08,7
4059,104,788,2019-02-10,6
4060,352,273,2019-05-03,2
4061,860,568,2019-09-29,9
4062,646,88,2019-08-29,5
4063,567,563,2019-09-29,4
4064,26,997,2019-10-29,7
4065,856,97,2019-05-06,1
4066,565,335,2019-11-01,4
4067,981,771,2019-04-25,2
4068,566,498,2019-01-28,8
4069,316,939,2019-07-20,8
4070,396,689,2019-04-29,7
4071,1002,849,2019-04-20,3
4072,317,42,2019-10-30,6
4073,427,969,2019-01-24,5
4074,873,543,2019-06-30,4
4075,852,499,2019-09-21,9
4076,634,75,2019-04-25,7
4077,575,609,2019-10-18,8
4078,1044,601,2019-09-27,1
4079,297,375,2019-07-28,8
4080,705,995,2019-10-13,1
4081,313,742,2019-10-05,1
4082,138,491,2019-08-12,9
4083,454,371,2019-12-27,9
4084,626,327,2019-05-25,1
4085,677,787,2019-10-03,4
4086,773,261,2019-09-07,8
4087,657,377,2019-01-25,2
4088,894,86,2019-04-14,1
4089,667,145,2019-05-13,8
4090,774,221,2019-11-17,2
4091,356,501,2019-08-24,4
4092,636,727,2019-04-22,2
4093,156,480,2019-10-03,9
4094,395,68,2019-08-17,7
